region,sector,total_final_demand
141.03,0.0054575,54048.90724201999
0.18449,7.0788e-05,2413556.391599144
13473.0,0.0081193,8114159.065423727
10249.0,0.028495,2913760.1378420056
0.16132,0.15009,1125680.6813421408
2.0342e-05,0.11186,3300911.3408741085
740.75,7.8684e-05,1352678.7274171526
0.0006317,0.84341,2069997.568090609
8129.1,0.28889,2790618.6870915703
1.5407e-05,0.0043188,1616690.220025272
0.46579,0.062363,6143141.068531486
0.092629,0.012761,744234.9441440151
1967.0,0.29282,2321056.249628268
0.00022741,0.0020351,496146.9255013937
0.0029867,1.7479,801907.4484809925
616.86,0.0018472,8849075.183457132
4.1819,0.0016532,9739463.7205695
0.00017713,0.29299,1292673.963127967
885.94,0.0042385,2048843.055224865
7.5365e-06,2.2851e-06,1363278.5443227682
0.017352,0.83411,767887.9533835493
0.34438,0.00038068,1878568.528794914
0.49894,0.23551,1657113.607300042
0.0036032,3.6957e-08,1528328.5995197103
0.0056111,0.0009744,2073253.3908822327
0.003878,9.3307e-07,207370.07072106752
0.026239,0.010194,387914.35391690396
0.02766,0.011212,224158.89970019532
1.0078,0.45293,1710388.7245471503
0.16649,0.07359,446647.6939410881
0.046974,0.0040003,8888569.151371965
0.28706,0.00021195,740534.7067666829
0.012521,0.00014667,1282197.0062479752
0.34635,8.9021e-05,1906378.379735959
1.7089,0.0008585,564218.4766144557
0.043034,0.00041396,480271.7088097869
0.016075,3.189e-05,591785.1422549108
0.0093847,3.4894e-06,301246.25368829526
0.0017342,0.0,111562.70852032775
0.0045305,0.0,-23832.573572306726
0.75306,0.0,8089.2935883394575
41.387,0.0,420412.40357205324
50.392,0.0,48932.52168827723
14.267,0.0,314.8751521385044
0.005737,0.0,3164.700300959559
6.8021,0.0,1215.496184631298
4343.2,0.0027199,5227745.604442594
38.731,0.00012622,7661779.3903892655
49.957,0.00014811,8193666.690380773
1840.0,0.0,7649868.246002854
0.00016773,0.0047622,1558174.1536631712
1.2834,0.00022449,7000045.011213105
1.268,0.0023281,2261929.9255387634
14.653,0.00051301,2682869.0867517367
7.4814,0.0018791,11201064.62754393
4.7458,0.00079969,4598399.636226826
3.0932,1.6393e-08,3672524.509908661
4.737,8.066e-08,3782993.42714069
2.9735,1.5703e-07,3583198.9057487734
0.020471,6.3882e-05,130542446.32708615
0.021602,6.3775e-05,99141557.9909106
0.0020009,0.00099527,133285552.36072731
0.012307,0.00090929,6460351.676223279
0.014986,0.000918,3102389.694319593
0.02278,0.00074519,634539.1369065833
0.13715,0.00050278,5211974.599884974
0.025185,0.033866,9318584.121548181
0.00068731,0.00032832,17231273.587604325
0.10585,0.0024655,2091179.9332876634
0.0041745,7.8603e-08,50521343.429299854
0.0033685,0.0011324,8031316.81837121
0.29619,0.00021889,14809906.014413413
0.0086042,0.000185,16255308.221188182
0.010317,0.0024429,77632610.84832907
0.0022363,0.00064678,257627682.46624756
0.0017488,8.0249e-05,31592379.51199301
0.0024708,0.0023116,11281925.704281818
6.749,1.805e-05,137375699.64611527
0.011184,7.3211e-08,106497837.46052384
418.28,0.0,175066848.59899986
0.0027703,0.0010778,22394733.021323614
552.15,0.0,18335801.982000068
6.9708e-05,1.7808e-08,242328.67346874668
0.00012562,0.00040101,147511.3292494822
5.9286e-05,2.8908e-08,77976.51807225533
0.00010765,0.00018231,172582.06954492268
0.025973,2.2679e-09,46665.44518729935
0.00016228,0.00035161,2209208.8122997074
4.5712e-05,1.2082e-08,72588.57979574196
2.1023e-05,1.4295e-09,15950.395515182105
2.3631e-05,8.684e-10,13166.414295586757
4.9494e-05,1.423e-08,62086.79023243078
0.0018951,0.013574,255162.1470483541
4.5836e-05,0.0001946,758458.7614958948
2.963,0.00023015,23139.794775032275
108.29,0.001574,216333.15213831683
0.0072749,0.025543,47992.949863133465
0.00014174,0.0014461,135191.56716850866
2.3756e-05,2.1833e-09,2523.2658308219657
4.7469e-05,3.1572e-08,551862.1661312716
4.9155e-05,1.1459e-08,170859.00198741994
1.0781,8.5518e-06,45445.38782266505
3.5965,0.002731,-550806.2849983083
1.7744,0.0,51568.40561920105
1.4011,0.0,40429.583705419216
5.3441e-05,4.4598e-09,30373.6856952148
3.3744e-05,1.6225e-09,8938.406753654686
7.8945e-05,1.3138e-08,55320.70604358584
6.3577e-05,5.5925e-09,16413.581697338865
0.0001026,0.0,500.3644318563548
0.0011537,0.0,5492.177575668986
8.4432e-05,0.0,621.6134820131355
0.00015933,0.0,823.1663614619032
6.8783e-05,0.0,1777.4075103496195
6.4002e-05,0.0,490.6219266508134
0.00011384,0.0,-338.6751646075345
4.7011e-05,0.0,214.35866194860873
0.00016655,0.0,6937.7596911734645
0.15073,0.0,80247.74905431716
0.017914,0.0,2413.1487239068424
0.47313,0.0,5949.794730682938
0.0,0.0,21694.547770365836
51.767,1.2377,1081974.4703304996
0.0020303,0.081505,333650.81898972107
0.00084437,0.046747,1781761.6447802654
240.74,0.0025131,902510.1107906174
59.878,0.0001037,593723.5419972934
0.016686,8.6032e-06,133574.4317294828
124.85,0.36825,633794.0794242269
0.014778,0.96417,490351.9792331255
441.97,0.0009005,979881.9731958407
1399.0,0.0006511,494105.89555155166
73.125,0.068755,1227963.3630538487
0.062995,0.45002,376622.4676744115
0.0037475,0.021964,789880.237498132
8985.0,0.00030742,7383571.487792497
54656.0,0.00083319,8108793.640662091
0.0014814,0.008317,669933.6838686116
1422.1,0.37199,1804149.565774429
2.1295e-05,2.5912e-06,1078238.0572000372
35.727,0.0036867,2703918.23903822
169.67,0.011132,1378159.5882306236
40.272,0.0012758,679106.8904568306
0.00025831,2.6432e-08,488273.31687886827
0.020305,0.00019893,1682652.5967601417
0.1256,0.00012748,411766.21609184134
18.74,3.3386,750077.2802020034
2.0639,0.029164,229059.475501824
0.020375,0.00027887,264065.7990394227
0.044529,0.00061225,505004.5868734659
96.136,0.0061993,4010521.9992631013
9.4189,0.00060518,1024322.1513764405
16.476,0.010073,700493.4153169359
100.26,0.0031048,1405717.9042403793
24.052,6.7137e-05,414561.8738897775
30.964,6.854e-05,280956.15756866126
18.791,0.00060601,132179.99677976675
8.6311,0.0001042,1028180.0055695395
0.045941,0.0,242410.6067552509
18.671,0.0,19932.89213196891
12.907,0.0,15970.507961680454
1.4921,0.0,22312.232259172117
26.194,0.0,12504.734125363455
114.07,0.0,5588.844565868999
0.040963,0.0,16778.87316847949
28.996,0.0,61190.375098520046
41791.0,0.016295,5021796.39441913
619.18,0.0067974,17188769.638386052
637.6,0.003035,13923919.281541111
358.89,0.0,3634531.361891828
2.9914,3.236e-06,3273532.737503845
67.171,0.012198,6695653.857179989
9.9571,0.017547,6715937.792474363
1325.8,0.0044719,6682250.522082863
0.04901,0.3606,4523714.8132182695
0.082483,0.30457,2308847.901939181
0.0034606,0.014544,35603.342959771406
1.1655,0.015613,451444.49883415917
0.20808,0.0048934,175996.85117743158
62.576,3.7439e-06,18036066.570137154
714.18,4.9345e-06,23556013.70693686
13730.0,0.0005934,41893805.523561925
275.8,0.58331,2508549.845954147
341.94,2.1456,2890587.2502236622
102.57,2.3804,2799519.252609412
5.3159,4.7554e-06,113871.06201689556
354.04,0.065585,2432236.286819957
68.543,0.481,4232252.550276825
2963.4,0.0054153,341212.8057377266
3923.6,0.0,24316910.811896585
285.19,0.0026978,3442962.8347282666
2501.6,7.7459e-05,3668927.093525135
19254.0,0.09125,8669769.15731537
34726.0,0.0029374,11072069.442598931
1391.7,4.3557e-06,53082645.97743434
6915.9,0.00015168,11028523.30924656
2.6369,0.0021132,5131797.099641742
9535.6,1.6576e-05,31871414.615933586
1251.2,4.5588e-05,27417200.393543273
2785.4,0.0010846,47969866.3233491
3653.4,0.056705,5849962.828126273
0.00083488,1.3178e-07,8949179.00927633
6.6324e-06,1.3269e-05,226190.79293725156
5.2086e-06,5.9289e-07,40023.70739826847
3.9896e-06,1.2503e-05,276532.28417176416
5.1495e-06,5.642e-06,24884.84082190203
0.00084245,3.8093e-06,33532.52003489237
4.3723e-05,1.0223,1437322.8487123454
1.7908e-06,9.6079e-06,6507.37515942434
1.167e-05,4.3477e-06,23089.911356818557
3.7054e-05,7.3793,-165558.23099572846
1.6597e-06,6.6207e-07,8471.634538884113
8.7897e-06,0.37984,107412.78691410841
8.4327e-06,0.48407,416028.569157997
3.65e-06,5.9246e-06,15917.806678025605
0.00054863,2.2676,28423.431133609443
2.0066e-05,8.6203e-07,8825.445908450829
1.7982e-06,3.667e-06,4995.480156365421
9.6894e-07,4.6117e-07,1616.8848603316253
6.9957e-07,5.7294e-05,3045441.9839779967
6.6421e-06,1.6461e-05,63652.67264227065
1.9029e-06,1.7613e-06,5581.10560195855
3.2707e-06,2.149e-06,4762.710429647738
2.6926e-06,7.3425e-05,96680.30641298037
6.3772e-07,3.8015e-06,-735.3438574662919
1.04e-05,9.5271e-07,663568.8004321477
1.1813e-05,1.1546e-06,454876.0052908157
4.9587e-06,5.4217e-07,2617476.9768252415
1.7818e-05,1.7582e-06,122140.93253121234
1.153e-05,1.2528e-07,105275.7296235381
3.8408e-06,5.0811e-08,18393.829891500234
3.001e-06,1.6942e-08,801.4035322860236
2.7223e-05,4.2356e-07,8285.08444304589
5.7457e-06,3.5845e-08,20.232274199076933
2.0257e-05,6.7604e-08,704.2656423212323
3.1057e-06,1.515e-08,25.147516510598415
2.9694e-06,1.5652e-08,23.603438981062347
1.1358e-05,1.5972e-08,60.364720604990005
7.3825e-06,7.2509e-08,-167.79218896799398
1.3609e-05,3.4712e-08,71.6152403717037
2.0725e-05,2.0664e-07,11023.513067197935
0.0044387,1.4083e-07,48846.968326802125
4.2313e-07,1.5553e-06,433173.8282518857
1.5019e-06,2.1811e-06,57821.19784826295
6.6835e-07,9.0315e-07,13504.31777640561
7.5666e-07,1.3801e-06,305422.86165683164
1.4659e-06,6.3007e-08,57067.17090691314
0.00024093,1.3568,6326.678761289713
4.4874e-07,4.2124e-06,176487.8247436895
7.5844e-06,1.4004e-06,18852.492198278393
0.021296,46.032,36023.708050973546
7.2492e-07,0.0008503,63291.96133419881
4.1046e-06,1.4414e-06,40995.28544170413
3.0652e-06,1.0922e-06,66571.12259914345
3.9024e-06,0.014832,63299.224983835535
2.4523e-06,5.3256e-07,679139.4632597206
3.5308e-06,0.01609,191789.40006786401
0.0024651,14.428,308886.0659688007
0.00013824,0.0016911,292352.68289773964
4.0958e-06,2.054e-05,82675.10028708934
9.8441e-06,0.015535,2311.65672082342
0.00016772,0.00095605,9732.795721850905
3.0025e-05,2.0228e-06,22455.34381988136
0.00021618,6.1326e-08,22606.954257804584
0.00045985,0.0072211,346039.4069807377
4.5149e-05,1.5209e-07,24013.405101859564
1.2307e-05,1.0182e-07,2224.3605489211427
2.17e-05,2.8373e-09,4647.729004992723
1.6162e-05,2.1131e-09,3573.066174219894
4.6143e-05,5.2504e-05,19678.391584034922
7.0782e-05,8.0475e-06,30343.266137760933
3.2376e-05,1.7656e-05,30815.589343359683
0.001322,0.0050641,10263.746961835255
0.00015009,8.9005e-05,11971.673184790194
0.0001108,1.5006e-08,298.94494849790874
0.00047853,0.0010353,4373.230610633212
0.00011971,1.8179e-08,2261.989688296749
0.00013402,0.00036088,25069.959490732304
2.6086,0.0035573,5874.342907917923
2.6295,0.0035859,7247.67107388421
1.6359e-05,1.9081e-08,1792.0628518896362
7.6426e-05,8.5847e-08,-4495.126713962178
3.109e-05,3.4287e-08,646.671583073523
4.9703e-06,5.026e-09,1480.5674024844302
5.2147e-06,6.7227e-09,730.1604150297603
7.5543,0.010302,413.77708507083304
0.00077873,6.0726e-06,51690.790865390125
0.57625,0.00047988,37500.105941837624
0.0081993,0.038381,90985.73949654303
0.0010317,4.9395e-06,78260.1809002845
1.4616e-05,9.5083e-07,58645.02920515607
0.0035942,2.4106e-05,82392.87028622243
0.0013007,0.0057696,70257.2153192899
2.9849e-05,3.2531e-06,127912.69539469351
6.6651e-05,1.715e-05,34219.857054149696
1.4755e-05,2.6315e-05,128333.79442666483
1.0618e-06,3.3204e-05,37156.46440283553
1.1168e-06,7.9921e-07,252213.6882243277
0.00044126,0.00010468,324.06897069239386
1.3259e-05,3.3447e-06,2339934.0098688193
1.6356e-05,4.3279e-06,3582754.85636679
1.1291e-06,1.1267e-05,901464.7082019483
6.2842e-06,0.00019408,855767.4307784248
5.7379e-06,0.00016523,357605.3627129953
2.2784e-06,0.00014936,754206.2699983958
2.4637e-06,9.4199e-05,95268.27748569308
2.4329e-06,0.00013042,189083.38695011294
6.6937e-07,3.3398e-05,162232.1330926161
1.9702e-05,8.0581e-06,26055.555228406163
6.9781e-07,1.0165e-05,1709604.6433783723
5.4335e-07,4.7547e-06,372635.8140557194
3.457e-05,5.9024e-06,1006446.702485816
9.4523e-07,7.2918e-06,735987.2768233226
2.4534e-06,4.6558e-06,300147.6427040565
0.00063307,5.4373e-06,275428.507884765
3.3098e-07,9.0112e-06,241078.7715566074
5.9758e-07,3.0836e-07,22277.376638959366
6.2508e-07,2.1593e-05,5479161.963367386
7.5246e-07,2.5917e-06,3685155.452849191
7.0125e-07,2.3871e-07,3377883.696457923
2.7895e-07,1.4731e-06,460268.17654571857
2.5269e-07,0.00021173,1010413.431084671
2.8038e-07,8.5274e-08,410.4982497021481
2.0121e-07,8.1654e-08,1905.6167796859252
1.8556e-07,2.1147e-07,1730.2698216493727
1.7636e-07,3.0357e-07,4009.4894773886585
0.00018764,1.6444e-07,24767.95330544486
4.2239e-07,4.4812e-06,119453.86481427132
1.8668e-07,4.1697e-08,262.3448051170539
4.5675e-07,4.3723e-08,1298.1754807599334
5.3406e-07,1.2909e-06,79890.73747825636
1.6035e-07,3.953e-08,254.15282704228355
5.837e-07,1.1746e-08,907.5940532344993
1.4988e-07,1.3344e-07,37818.58592951103
0.00016784,7.1164,27326.81696656598
2.6684e-06,1.2501e-07,80519.54548620294
1.9306e-06,7.9663e-09,675.3782889111358
2.5236e-07,1.7342e-06,21535.492981085772
1.3336e-07,1.0433e-06,15613.919000736676
8.761e-08,5.7462e-06,420194.4298847832
3.2654e-07,4.3424e-07,1303.5200811647808
1.4084e-06,0.0012908,2599.3030428842553
1.4606e-07,4.8604e-07,133474.24373234995
6.4063e-07,0.068497,40477.7287028452
4.3229e-07,1.2283e-05,6134.050729216652
5.7017e-07,1.4443e-08,1554.6064785189903
3.6124e-07,3.6322e-08,1523.7787031793491
2.183e-07,7.1754e-09,585.5623641531095
2.5177e-06,4.5043e-08,6687.347020815515
2.651e-07,9.179e-10,0.4621845092285726
6.2011e-07,1.0055e-09,7.4388255482441865
4.5218e-07,7.1025e-10,2.733600227991999
6.0573e-07,9.1026e-10,6.303043623336201
1.3281e-06,2.1332e-09,21.044958410172228
3.1577e-06,5.4208e-09,54.921421257257975
4.1729e-07,6.9022e-10,1.90241505648287
2.4181e-05,3.254e-08,408.41810315288495
3.8328e-05,1.2063e-07,1311.7642046953658
6.692e-07,1.3438e-09,81.70498342063121
2.7318e-06,3.362e-09,127.4674156900589
1.2754e-06,1.6302e-09,26.309313692479765
0.00022375,1.6793e-09,869.5117291852935
1.0127e-07,1.9188e-07,32361.268396783496
2.0355e-07,2.8402e-07,9590.27338581585
1.5375e-07,8.1923e-08,2198.8773716221594
2.3982e-06,0.020191,33630.438965740585
7.3865e-07,1.2187e-07,23124.599257666905
1.1275e-07,1.7224e-07,12430.603154940265
2.2095e-08,2.4247e-07,23557.903214096536
6.5505e-08,8.3528e-08,8037.488245944801
9.3564e-07,2.6924e-07,5548.954983039385
1.1583e-06,0.0072526,7268.006879161676
1.8047e-07,1.2654e-07,5722.6799037792325
4.5515e-07,4.1462e-07,16614.28182075231
2.1949e-07,6.5477e-08,5499.077246648109
3.2486e-05,0.049679,89831.77151046915
8.061e-07,0.011792,135820.88339670433
0.00079916,0.23275,4305.9134397072
1.1914e-06,2.0513e-06,55263.56560839514
7.906e-06,0.0001985,16879.846246798996
4.4926e-06,1.4499e-07,4754.308682458304
3.6173e-05,5.9278e-05,2286.919155019254
4.7869e-06,1.928e-08,3340.418222582009
1.5498e-05,8.6561e-10,1555.3567161932972
8.7273e-05,0.0010152,20500.174745334334
1.9914e-06,5.5829e-09,454.53351420149426
9.6504e-06,1.6469e-07,24353.23528296098
3.6094e-06,6.6729e-09,786.0929060670148
2.1023e-06,2.1883e-09,1274.817618206505
2.2487e-06,2.7636e-09,453.6022552114388
1.2325e-05,0.00018236,37307.82376827958
4.9e-06,1.2054e-07,2828.3432520037827
5.1396e-05,1.2352e-05,4983.221460674628
0.00013066,7.1163e-06,4821.7503418476645
1.9939e-05,2.4742e-05,3381.6597592174153
0.00026159,3.0857e-08,880.2390605022042
0.00037266,8.2593e-09,2231.21124455287
4.1858e-05,4.6826e-09,4439.531686252423
9.4638e-07,1.134e-09,64.1041942497605
1.1685e-06,1.1537e-09,147.5412950195702
8.733e-07,6.8765e-10,164.7657402643692
1.9354e-05,2.5146e-08,1054.5408562552732
7.3848e-06,1.0595e-08,282.0592549138531
3.5881e-07,3.4116e-10,55.19892709648699
8.856e-07,6.9536e-10,77.2926100965268
4.9534e-07,3.7707e-10,233.10835592102623
1.3791e-05,1.2835e-06,2486.8154389917295
9.8169e-07,3.189e-07,66768.06918075473
9.2125e-06,1.2472e-06,64743.78947370355
2.8334e-05,6.7682e-08,5177.586280687333
9.4648e-07,3.1564e-08,1686.9073918519573
1.0349e-06,3.266e-07,43797.095685949105
3.0966e-05,1.316e-06,22588.752252692895
6.4228e-06,2.9887e-05,16476.46100804081
1.1745e-05,1.2251e-06,3923.7448207589996
2.3171e-06,2.4095e-06,8476.032571620728
8.3418e-08,7.0029e-08,-4.775933361324385
6.6038e-08,3.0506e-08,-28.470538971901824
2.5106e-07,1.5699e-07,886.9028268480722
2.1194e-06,1.1788e-07,72237.49735778567
1.8907e-06,9.6589e-08,113320.20183736461
6.2913e-08,6.4277e-07,10843.212430786622
5.5223e-07,2.787e-06,8406.05661142968
3.2929e-07,2.4757e-07,639.9076482403993
7.2435e-07,6.8274e-07,1920.474581007967
1.1882e-07,1.8688e-07,1689.8577277340812
4.4156e-07,5.4525e-07,4869.344311845059
1.8842e-08,8.5345e-07,6558.4263690975295
1.1062e-06,1.1644e-07,147.58519734229154
1.7312e-07,5.9171e-07,56462.961802205646
3.0645e-08,2.0602e-07,15287.25829892763
2.7317e-06,2.6349e-07,14202.687405020954
8.3751e-08,4.9103e-07,69883.6706517081
5.1534e-07,1.0219e-07,75324.07909091875
0.00028933,8.669e-07,155035.894043164
7.3753e-08,4.6697e-07,9398.580461172016
1.0101e-07,5.4779e-08,50726.16294714308
4.3952e-07,6.794e-07,621826.490413112
1.2866e-07,9.8158e-08,197751.74826866077
4.2093e-08,2.2838e-08,229118.47623729132
2.5451e-08,2.8937e-08,50687.099158342346
2.8214e-08,1.5942e-05,48395.74575435278
262.69,0.085699,114456.8468978863
2.4348,8.9942e-06,54612.54125030943
140.39,1.8059e-05,79939.76099953717
6.4907,7.3066e-06,73826.93021388876
0.98649,0.0002276,177864.94649798574
60.284,6.838e-06,2083658.522169047
0.00015226,5.1045e-10,65822.78823032271
23.772,5.6489e-06,134731.80303472298
0.0029386,0.0005257,25595.974575596996
0.0032197,3.48e-05,57512.32188054384
7.9861,4.7013e-05,58447.64233604972
669.34,0.00017755,919847.3353602116
8.545,4.6564e-06,115421.11856119648
5461.6,1.0958e-06,455716.62576442317
0.0053989,0.00018259,378138.44277498877
0.00016279,4.8551e-10,118699.73828654132
0.00014804,3.6156e-10,50571.13596315283
0.00016327,6.2481e-10,707918.731824988
383.8,1.9325e-06,129544.41232823566
31.383,8.7839e-06,88067.91364979386
2658.2,0.02355,57666.06393157269
0.00030316,0.0061521,58346.15836717189
1.2804e-05,1.3623e-09,49461.9665337168
0.0,0.0,0.22894454857491003
0.0,0.0,0.17846452369899998
0.0,0.0,0.11813044870819997
0.0,0.0,0.3770047625900001
0.2338,0.00017459,12605.769054238166
1.0551e-05,1.1367e-10,858.278511822491
1.3006e-06,0.0,640.4710256121615
9.3477e-06,1.2825e-10,2203.906095568596
4.1264e-06,0.0,578.5538905820531
1.3879e-05,2.4694e-10,8359.512647908445
1.3021e-05,1.6594e-10,2572.7915773855425
9.0143e-06,1.1039e-10,1410.9607035095903
0.081292,6.0678e-05,8531.55080827833
4.4227e-05,1.2652e-06,4026.8724346114277
0.029642,0.010288,3115.2386828652416
0.00028129,1.9881e-07,3767.804741612977
0.0,0.0,2066.365799189301
0.088233,18.405,1715355.7015008605
0.00010906,0.014442,524987.2596865569
3555.5,0.031946,2035849.5073720776
252.09,0.0034933,1953675.551032345
824.23,0.018566,1203773.0190493246
111.22,0.0077094,434168.3656532228
5134.4,0.0020996,666636.0442629772
12757.0,0.0042422,1067187.541911226
1086.9,0.0033952,1079819.6435755962
8793.1,0.0015784,475148.5487925354
23878.0,0.0017793,3257748.6129083033
10.919,0.00048482,1498726.8974505684
3128.0,0.001075,588428.8582044973
6302.0,0.0014353,14429455.273654277
15595.0,0.0059467,10071308.443891464
3479.4,0.0031768,1082928.7779412384
20378.0,0.10407,3057141.9499314735
2.1744e-05,6.476e-06,435037.73762329394
6198.6,0.00081384,659759.1123851788
201.21,0.12194,1209389.6674428105
164.45,0.00010018,392638.0347548401
0.00016128,1.1185e-05,1196982.7872515246
11725.0,0.0011637,6854685.680595544
4.3899,0.011413,781141.6596546994
458.17,0.011724,2443182.292738091
0.0019183,0.0039281,893217.6850407692
0.0098194,0.02085,742927.65380801
0.0080362,0.016967,1028477.398386384
109.7,0.35792,27148400.987441264
17.732,0.056329,2146533.2699045073
689.14,0.019582,976000.8159859489
323.21,0.016685,1430373.305198053
16.032,8.6902e-05,215486.59257693947
226.08,0.00021736,431614.79850983556
35.596,0.00013568,351000.23488454527
2.2227,0.00025285,360036.749815606
0.0033629,0.0,138073.35150824153
0.048986,0.0,37640.71387021571
0.00024866,0.0,69085.55364162543
572.84,0.0,27022.67307609719
6.7428,0.0,94899.03128388675
45.401,0.0,21829.468354717632
0.0012459,0.0,10551.062767465208
5.6224,0.0,66769.60316008648
54078.0,0.0079382,5028036.568009159
475.51,0.00084143,7586200.994411583
3228.8,0.00024245,15497403.44543182
209.09,0.0,1227588.409852519
137.39,2.7601e-05,1535731.6136751699
51.452,0.0032615,3731227.0174668883
16.302,0.014401,2089611.0640375782
532.64,0.003275,3868259.5817057337
4.4527,0.0030058,3093180.6710382714
0.27097,0.0016295,4361224.720781567
68.607,0.0077059,2230575.940796475
7.7103,0.0013232,166676.12759426245
0.054018,0.00014201,1496029.7170706429
177.55,9.6158e-05,25642451.289852258
1741.7,0.00051663,35389850.663441345
32469.0,0.082915,58545139.70158926
4066.6,0.057958,3202051.628618452
11780.0,0.02521,3364072.2800936718
439.64,0.014404,2808099.7172495215
3066.9,7.941e-06,1168532.2654396677
47324.0,0.023432,2430202.5191147565
11797.0,0.00090227,7477919.540732476
1378.4,6.5289e-05,407294.47010657546
7856.8,0.0,14194268.194340758
557.77,0.77513,3979336.2398650562
29050.0,0.001021,6940853.443684023
3894.6,0.037571,10410126.38245724
275250.0,5.4617,20884222.624774054
2354.5,5.3968e-06,58051793.291246764
128740.0,1.1373,21249070.21166606
274.42,0.8077,7817381.522203068
5550.5,0.11194,53585432.79146204
1282.3,0.00013472,42214025.966797985
1661.0,0.0040496,66988765.21627727
4414.6,4.0029,5699533.187448065
0.00014189,1.0273e-07,8582232.971907903
5.9207e-06,2.0995e-06,12891.344640003135
5.6635e-06,6.222e-06,48880.56148090846
6.5535e-06,8.3953e-06,20229.862371790958
1.3282e-05,6.5593e-06,143565.3713970879
0.0069723,2.0101e-05,69940.27024361232
1.12e-05,1.2073e-05,324298.89313713176
1.4731e-06,1.3159e-06,2851.7699886201385
2.9844e-06,8.0862e-08,4423.626954748384
0.00089676,2.8719,44458.38531622782
3.0405e-06,1.8118e-05,1167430.6094209075
2.7765e-06,1.1463e-07,4431.045221865566
5.5659e-06,1.2285e-05,124298.62514200108
3.8445e-06,7.6412e-07,5658.389123079796
0.0024137,12.449,28516.682225374345
3.6263e-05,1.2224e-06,18337.98041482936
5.3927e-06,1.361e-05,11020.274617889721
3.1048e-06,1.626e-05,8076.593543858611
2.3143e-06,0.00017527,886101.4272440136
3.0896e-06,3.0214e-07,4629.741286098548
1.1797e-05,3.4464e-06,20296.61176181867
6.1186e-06,5.0938e-06,27223.635812703254
4.7987e-06,7.972e-05,149916.6612447421
1.121e-05,4.1843e-05,13304.192975780472
7.4228e-06,4.1952e-07,20040.05931836002
1.7433e-06,2.0487e-07,4812.802645064057
1.496e-05,6.4868e-07,39351.197285869064
3.9399e-06,1.3817e-07,10063.402852868776
3.9552e-06,4.3503e-08,38.59574542589306
0.51375,0.58616,418.2435222629932
3.9179e-06,2.1496e-08,50.73397387082739
4.2371e-06,4.7654e-08,59.01670492718005
7.4608e-06,4.0125e-08,167.42037390245727
2.6318e-05,1.749e-07,431.81704503853985
2.5146e-06,1.4494e-08,225.60031962207665
1.1707e-05,7.2767e-08,253.4032459649345
2.8745e-05,1.2175e-07,552.8824095592081
5.898e-06,3.0144e-08,110.15498141358562
2.8399e-05,7.3355e-08,1063.2021876046574
2.5007e-05,1.015e-07,624.2975717110008
0.0064826,6.3057e-08,260.8041719080511
7.4846e-07,3.4099e-07,43086.23747979463
1.555e-06,2.0128e-06,26994.635340646477
4.6106e-07,1.1369e-07,15287.676189777643
1.6752e-06,3.5799e-06,121077.91851158347
8.8757e-06,1.0931e-06,63997.14731724419
5.0034e-06,1.8318e-06,18409.8559796813
0.00034309,18.166,195749.71396442296
0.00012819,1.5438,19317.738060843898
1.8997e-05,5.3736e-06,62167.163613854274
5.2989e-05,0.13004,13770.291961757335
7.7773e-06,3.8688e-06,68724.31751561379
5.3235e-06,3.5066e-07,45047.891935291234
8.8127e-06,5.8197e-06,35639.64159425287
6.2845e-06,5.1705e-07,188792.13052663353
2.8975e-06,3.8984e-06,283285.9574333505
3.5579e-05,0.13771,61959.81079127917
3.0288e-05,0.00060586,309876.86847927136
9.9664e-05,0.0024457,204414.06425454415
0.00058066,6.7036,72412.17400132517
8.1578e-05,1.654e-05,46987.02336223795
0.00084765,0.00081329,126245.70094031098
5.9928e-05,7.9941e-09,6121.617058553299
0.034731,0.88106,122877.32782159376
1.7136e-05,7.7758e-07,19435.24330847523
0.00018972,7.7388e-07,52873.93068162829
1.0127e-05,7.529e-08,2181.549551571168
0.0072412,0.084658,5523.06132026608
2.384e-05,1.6776e-07,5255.377144167317
0.00027651,0.016903,125975.33659155738
0.00036442,0.00046403,35777.09537131393
0.0010798,4.2833e-05,24745.312571522245
0.00069501,7.1883e-05,20954.630935257414
0.00024346,6.1953e-08,7953.889551086978
0.00047425,0.00066326,1446.2428376150522
0.00053663,1.257e-07,4528.010969778812
0.00040426,7.3188e-08,8871.854481345517
10.498,0.01552,8502.070785322194
9.3663,0.013847,814.930731521116
4.6163e-05,6.6361e-08,3633.400455956233
892.01,1.3187,4348.59281744938
1.6395e-05,1.9299e-08,595.8173652495224
8.2151e-06,7.7786e-09,1493.8568882123723
5.1545e-06,5.3212e-09,374.61677174068524
1.18e-05,1.3553e-08,2504.2924428211327
0.00029761,0.00058386,165477.46527765374
0.23212,0.13427,363305.75696632796
0.003998,0.048771,216799.79875005054
0.0060369,0.0001615,33451.72759257358
9.1556e-06,7.1075e-07,13334.963705101742
0.0035355,0.0017475,111454.60438918666
0.0076966,0.097911,116711.51195222132
0.00029788,0.0022536,187451.83425619846
8.4736e-05,1.0135e-05,15146.143045017807
6.8665e-05,2.3134e-05,22496.463774661996
2.0371e-07,4.0601e-07,36.08486924171652
1.4406e-06,1.2286e-06,40.365116245402035
0.0014177,0.00030475,119768.15523762394
3.5748e-05,4.08e-06,2286146.847473225
